State,Trade_Type,Domestic_Mode,Field,Value,Unit,Year
California,Domestic Only,Pipeline,tmiles_within,10195.3546,million ton-miles,2012
California,Domestic Only,Pipeline,tmiles_out,5235.4582,million ton-miles,2012
California,Domestic Only,Pipeline,tmiles_in,23451.172,million ton-miles,2012
California,Domestic Only,Rail,tmiles_within,2452.6386,million ton-miles,2012
California,Domestic Only,Rail,tmiles_out,21711.0094,million ton-miles,2012
California,Domestic Only,Rail,tmiles_in,66751.1264,million ton-miles,2012
California,Domestic Only,Truck,tmiles_within,74774.59099,million ton-miles,2012
California,Domestic Only,Truck,tmiles_out,89413.60284,million ton-miles,2012
California,Domestic Only,Truck,tmiles_in,87385.85165,million ton-miles,2012
California,Domestic Only,Water,tmiles_within,464.5714,million ton-miles,2012
California,Domestic Only,Water,tmiles_out,430.3502,million ton-miles,2012
California,Domestic Only,Water,tmiles_in,73902.9665,million ton-miles,2012
California,Export,Air (include truck-air),tmiles_within,36.688045,million ton-miles,2012
California,Export,Air (include truck-air),tmiles_out,300.105611,million ton-miles,2012
California,Export,Air (include truck-air),tmiles_in,126.286503,million ton-miles,2012
California,Export,Multiple modes & mail,tmiles_within,308.395103,million ton-miles,2012
California,Export,Multiple modes & mail,tmiles_out,1168.631234,million ton-miles,2012
California,Export,Multiple modes & mail,tmiles_in,25206.37623,million ton-miles,2012
California,Export,Other and unknown,tmiles_within,6.756541,million ton-miles,2012
California,Export,Other and unknown,tmiles_out,217.0904,million ton-miles,2012
California,Export,Other and unknown,tmiles_in,83.922471,million ton-miles,2012
California,Export,Pipeline,tmiles_within,126.221301,million ton-miles,2012
California,Export,Pipeline,tmiles_out,0.1301,million ton-miles,2012
California,Export,Pipeline,tmiles_in,1404.554162,million ton-miles,2012
California,Export,Rail,tmiles_within,187.879607,million ton-miles,2012
California,Export,Rail,tmiles_out,2562.734299,million ton-miles,2012
California,Export,Rail,tmiles_in,11513.00558,million ton-miles,2012
California,Export,Truck,tmiles_within,3348.038457,million ton-miles,2012
California,Export,Truck,tmiles_out,10929.89993,million ton-miles,2012
California,Export,Truck,tmiles_in,20548.62676,million ton-miles,2012
California,Export,Water,tmiles_within,1022.26483,million ton-miles,2012
California,Export,Water,tmiles_out,104.466751,million ton-miles,2012
California,Export,Water,tmiles_in,73.239048,million ton-miles,2012
California,Import,Air (include truck-air),tmiles_within,30.117319,million ton-miles,2012
California,Import,Air (include truck-air),tmiles_out,216.558104,million ton-miles,2012
California,Import,Air (include truck-air),tmiles_in,425.949157,million ton-miles,2012
California,Import,Multiple modes & mail,tmiles_within,622.118396,million ton-miles,2012
California,Import,Multiple modes & mail,tmiles_out,40838.35253,million ton-miles,2012
California,Import,Multiple modes & mail,tmiles_in,10297.08252,million ton-miles,2012
California,Import,No domestic mode,tmiles_within,0,million ton-miles,2012
California,Import,No domestic mode,tmiles_out,0,million ton-miles,2012
California,Import,No domestic mode,tmiles_in,0,million ton-miles,2012
California,Import,Other and unknown,tmiles_within,160.96608,million ton-miles,2012
California,Import,Other and unknown,tmiles_out,119.865955,million ton-miles,2012
California,Import,Other and unknown,tmiles_in,99.253255,million ton-miles,2012
California,Import,Pipeline,tmiles_within,490.702404,million ton-miles,2012
California,Import,Pipeline,tmiles_out,920.477414,million ton-miles,2012
California,Import,Pipeline,tmiles_in,61.35201,million ton-miles,2012
California,Import,Rail,tmiles_within,98.975699,million ton-miles,2012
California,Import,Rail,tmiles_out,3228.955016,million ton-miles,2012
