State,Trade_Type,Domestic_Mode,Unit,Year,Units_Within,Units_In,Units_Out
Mississippi,Export,Other and unknown,thousand tons,2022,0,0.047358,45.769481
Mississippi,Export,Rail,thousand tons,2022,1021.719606,144.676865,1343.375857
Mississippi,Export,Truck,thousand tons,2022,1502.7817,107.084877,2705.811426
Mississippi,Export,Water,thousand tons,2022,6826.814136,714.987909,6.061081
Mississippi,Import,Air (include truck-air),thousand tons,2022,0.891739,24.107709,0.01249
Mississippi,Import,Multiple modes & mail,thousand tons,2022,57.141514,184.459977,39.33389
Mississippi,Import,No domestic mode,thousand tons,2022,3299.72835,0,0
Mississippi,Import,Other and unknown,thousand tons,2022,0,0.055671,0
Mississippi,Import,Pipeline,thousand tons,2022,0,1.063389,0
Mississippi,Import,Rail,thousand tons,2022,210.378228,818.24779,211.61828
Mississippi,Import,Truck,thousand tons,2022,1607.988289,2286.326584,11.013442
Mississippi,Import,Water,thousand tons,2022,739.796296,5961.17856,339.797514
Missouri,Domestic Only,Air (include truck-air),thousand tons,2022,0.00039,16.647912,13.396284
Missouri,Domestic Only,Multiple modes & mail,thousand tons,2022,450.440644,9216.290314,12474.96907
Missouri,Domestic Only,Other and unknown,thousand tons,2022,45.171959,0,0
Missouri,Domestic Only,Pipeline,thousand tons,2022,4727.2194,34115.9643,20901.72107
Missouri,Domestic Only,Rail,thousand tons,2022,7185.369115,21824.8467,9311.370422
Missouri,Domestic Only,Truck,thousand tons,2022,195705.5252,65556.50849,61956.04107
Missouri,Domestic Only,Water,thousand tons,2022,1708.034092,4319.337878,12918.1515
Missouri,Export,Air (include truck-air),thousand tons,2022,0.000286,0.110479,34.208357
Missouri,Export,Multiple modes & mail,thousand tons,2022,0,0,462.052357
Missouri,Export,Other and unknown,thousand tons,2022,42.655598,20.74894,14.611617
Missouri,Export,Rail,thousand tons,2022,0,0,4924.219714
Missouri,Export,Truck,thousand tons,2022,0.519983,1.946982,3275.774592
Missouri,Export,Water,thousand tons,2022,0,0,105.410844
Missouri,Import,Air (include truck-air),thousand tons,2022,0.001022,20.828834,2.333412
Missouri,Import,Multiple modes & mail,thousand tons,2022,0,573.802439,0
Missouri,Import,Other and unknown,thousand tons,2022,0.252114,1.630395,0.006121
Missouri,Import,Pipeline,thousand tons,2022,0,230.101,0
Missouri,Import,Rail,thousand tons,2022,0,1862.37711,0
Missouri,Import,Truck,thousand tons,2022,11.461034,3214.432349,3.825271
Missouri,Import,Water,thousand tons,2022,0,161.087119,0
Montana,Domestic Only,Air (include truck-air),thousand tons,2022,0,1.094793,0.029521
Montana,Domestic Only,Multiple modes & mail,thousand tons,2022,155.766763,782.313034,6027.238361
Montana,Domestic Only,Other and unknown,thousand tons,2022,5479.7642,0,0
Montana,Domestic Only,Pipeline,thousand tons,2022,22606.85175,5214.882485,14625.26861
Montana,Domestic Only,Rail,thousand tons,2022,1271.047966,902.726851,16083.84335
Montana,Domestic Only,Truck,thousand tons,2022,33010.22145,12487.19871,11863.13989
Montana,Export,Air (include truck-air),thousand tons,2022,0.043519,1.245677,1.545365
Montana,Export,Multiple modes & mail,thousand tons,2022,0,3.686732,9436.343086
Montana,Export,Other and unknown,thousand tons,2022,0.603865,0.245291,6.762865
Montana,Export,Pipeline,thousand tons,2022,0,321.395341,0
Montana,Export,Rail,thousand tons,2022,266.990418,1114.640772,467.959949
Montana,Export,Truck,thousand tons,2022,309.791176,2845.320834,146.560882
Montana,Import,Air (include truck-air),thousand tons,2022,0.008336,0.859419,0.382278
Montana,Import,Multiple modes & mail,thousand tons,2022,0,44.533857,56.519248
Montana,Import,Other and unknown,thousand tons,2022,0.104289,0.095662,0.061017
Montana,Import,Pipeline,thousand tons,2022,13532.52008,0,11800.95572
Montana,Import,Rail,thousand tons,2022,306.43919,124.365168,1679.080805
Montana,Import,Truck,thousand tons,2022,1152.381787,94.770423,1848.799573
Nebraska,Domestic Only,Air (include truck-air),thousand tons,2022,0,4.271053,2.319718
Nebraska,Domestic Only,Multiple modes & mail,thousand tons,2022,844.999979,4101.47036,9932.984484
Nebraska,Domestic Only,Pipeline,thousand tons,2022,2789.844276,54755.26556,53947.21727
Nebraska,Domestic Only,Rail,thousand tons,2022,14679.48935,6346.586597,12408.99345
Nebraska,Domestic Only,Truck,thousand tons,2022,196962.9919,44537.73895,34364.75074
Nebraska,Domestic Only,Water,thousand tons,2022,0,19.700695,0
Nebraska,Export,Air (include truck-air),thousand tons,2022,0,0.008334,15.743058
Nebraska,Export,Multiple modes & mail,thousand tons,2022,0,0,360.47277
Nebraska,Export,Other and unknown,thousand tons,2022,0,0,42.964026
Nebraska,Export,Pipeline,thousand tons,2022,0,0,1776.868403
Nebraska,Export,Rail,thousand tons,2022,0,0,6883.421416
Nebraska,Export,Truck,thousand tons,2022,0.025647,0.004701,1414.890121
Nebraska,Export,Water,thousand tons,2022,0,0,0.000761
Nebraska,Import,Air (include truck-air),thousand tons,2022,0,5.515676,0.242375
Nebraska,Import,Multiple modes & mail,thousand tons,2022,0,117.642766,0
Nebraska,Import,Other and unknown,thousand tons,2022,0,0.032621,0.025342
Nebraska,Import,Rail,thousand tons,2022,0,901.300173,0
Nebraska,Import,Truck,thousand tons,2022,1.814614,573.758976,0.073988
Nebraska,Import,Water,thousand tons,2022,0,0.035208,0
Nevada,Domestic Only,Air (include truck-air),thousand tons,2022,0.000117,27.677178,24.959436
Nevada,Domestic Only,Multiple modes & mail,thousand tons,2022,98.873142,1973.480106,846.704206
Nevada,Domestic Only,Pipeline,thousand tons,2022,5943.0393,26737.18803,14516.08416
Nevada,Domestic Only,Rail,thousand tons,2022,3.110427,2248.880538,535.690946
Nevada,Domestic Only,Truck,thousand tons,2022,58042.23802,20481.12489,12315.77447
Nevada,Export,Air (include truck-air),thousand tons,2022,0.076956,2.545651,13.821575
Nevada,Export,Multiple modes & mail,thousand tons,2022,0,0.000194,107.438231
Nevada,Export,Other and unknown,thousand tons,2022,54.792108,0.000345,49.76387
Nevada,Export,Rail,thousand tons,2022,0,0,3273.946968
Nevada,Export,Truck,thousand tons,2022,0.629115,0.720879,671.814842
Nevada,Import,Air (include truck-air),thousand tons,2022,0.053747,15.616654,1.377094
Nevada,Import,Multiple modes & mail,thousand tons,2022,0,177.237024,0.004726
Nevada,Import,Other and unknown,thousand tons,2022,0.482791,4.748776,0.004101
Nevada,Import,Rail,thousand tons,2022,0,391.963205,0
Nevada,Import,Truck,thousand tons,2022,3.591724,1068.359501,0.095544
New Hampshire,Domestic Only,Air (include truck-air),thousand tons,2022,0,25.09619,2.774792
New Hampshire,Domestic Only,Multiple modes & mail,thousand tons,2022,39.353181,488.278838,160.143424
New Hampshire,Domestic Only,Pipeline,thousand tons,2022,3079.73565,2084.81126,2125.93937
New Hampshire,Domestic Only,Rail,thousand tons,2022,0,54.066396,31.704582
New Hampshire,Domestic Only,Truck,thousand tons,2022,35978.21504,21591.64465,11417.64236
New Hampshire,Export,Air (include truck-air),thousand tons,2022,0,0.199325,11.966675
New Hampshire,Export,Multiple modes & mail,thousand tons,2022,0.513749,2.561955,38.091756
New Hampshire,Export,Other and unknown,thousand tons,2022,0,0,19.203375
New Hampshire,Export,Rail,thousand tons,2022,0,5.859149,16.840922
New Hampshire,Export,Truck,thousand tons,2022,32.008774,1.276549,540.322515
New Hampshire,Export,Water,thousand tons,2022,0,0.248801,0.158413
New Hampshire,Import,Air (include truck-air),thousand tons,2022,0,6.066375,0.035577
New Hampshire,Import,Multiple modes & mail,thousand tons,2022,2.335549,1443.588733,92.553032
New Hampshire,Import,Other and unknown,thousand tons,2022,0,0.006356,0.02711
New Hampshire,Import,Rail,thousand tons,2022,0,1613.956236,151.209108
New Hampshire,Import,Truck,thousand tons,2022,2003.824233,8197.520978,223.910155
New Hampshire,Import,Water,thousand tons,2022,0,550.97079,73.928614
New Jersey,Domestic Only,Air (include truck-air),thousand tons,2022,0,32.377328,30.380355
New Jersey,Domestic Only,Multiple modes & mail,thousand tons,2022,510.645604,9275.837523,6497.587124
New Jersey,Domestic Only,Pipeline,thousand tons,2022,34066.08111,43244.14418,24467.07017
New Jersey,Domestic Only,Rail,thousand tons,2022,777.323345,6253.490896,2050.178919
New Jersey,Domestic Only,Truck,thousand tons,2022,145668.5003,68822.81744,68894.51217
New Jersey,Domestic Only,Water,thousand tons,2022,3300.139747,3488.533746,630.941697
New Jersey,Export,Air (include truck-air),thousand tons,2022,0,15.856739,48.581211
New Jersey,Export,Multiple modes & mail,thousand tons,2022,104.750339,371.125612,232.981092
New Jersey,Export,Other and unknown,thousand tons,2022,119.058975,13.181634,33.035128
New Jersey,Export,Pipeline,thousand tons,2022,0,0,2873.689102
New Jersey,Export,Rail,thousand tons,2022,1572.416877,7482.849582,8657.279446
New Jersey,Export,Truck,thousand tons,2022,3699.944514,5085.809446,7999.971184
New Jersey,Export,Water,thousand tons,2022,176.71625,260.726037,226.058891
New Jersey,Import,Air (include truck-air),thousand tons,2022,0,64.847922,12.687996
New Jersey,Import,Multiple modes & mail,thousand tons,2022,983.313949,1200.92145,3580.576898
New Jersey,Import,No domestic mode,thousand tons,2022,8772.615102,0,0
New Jersey,Import,Other and unknown,thousand tons,2022,1.261326,1.975013,4.956206
New Jersey,Import,Rail,thousand tons,2022,954.707329,2380.316304,1786.081038
New Jersey,Import,Truck,thousand tons,2022,35351.75136,8383.644344,17837.01464
New Jersey,Import,Water,thousand tons,2022,271.226417,6752.876793,425.603017
New Mexico,Domestic Only,Air (include truck-air),thousand tons,2022,0,2.178442,1.078761
New Mexico,Domestic Only,Multiple modes & mail,thousand tons,2022,296.592466,3140.704931,3494.039787
New Mexico,Domestic Only,Other and unknown,thousand tons,2022,8772.0625,0,0
New Mexico,Domestic Only,Pipeline,thousand tons,2022,9663.36789,16354.1179,64898.75789
New Mexico,Domestic Only,Rail,thousand tons,2022,3059.487281,7136.941164,5833.665101
New Mexico,Domestic Only,Truck,thousand tons,2022,33054.42305,14162.24057,6488.851391
New Mexico,Export,Air (include truck-air),thousand tons,2022,0.004886,0.013859,7.559966
New Mexico,Export,Multiple modes & mail,thousand tons,2022,0,0.014576,36.657704
New Mexico,Export,Other and unknown,thousand tons,2022,0.697172,1.84481,22.161877
New Mexico,Export,Rail,thousand tons,2022,0,0,570.002856
New Mexico,Export,Truck,thousand tons,2022,138.647682,643.694501,345.912526
New Mexico,Import,Air (include truck-air),thousand tons,2022,0.184675,4.405581,0.06437
New Mexico,Import,Multiple modes & mail,thousand tons,2022,0,19.583356,0
New Mexico,Import,Other and unknown,thousand tons,2022,21.865173,7.88191,139.01764
New Mexico,Import,Pipeline,thousand tons,2022,0,15.148713,0
New Mexico,Import,Rail,thousand tons,2022,0,202.43753,0.02584
New Mexico,Import,Truck,thousand tons,2022,290.887141,150.670853,504.046795
New York,Domestic Only,Air (include truck-air),thousand tons,2022,0.14301,55.789108,16.740302
New York,Domestic Only,Multiple modes & mail,thousand tons,2022,1068.902295,10698.35872,4671.438406
New York,Domestic Only,Pipeline,thousand tons,2022,33523.06371,54236.83523,21853.8435
New York,Domestic Only,Rail,thousand tons,2022,8735.330712,4018.138315,2098.677425
New York,Domestic Only,Truck,thousand tons,2022,337347.4841,82578.20965,72143.20119
New York,Domestic Only,Water,thousand tons,2022,2731.189968,37.462548,1622.0825
New York,Export,Air (include truck-air),thousand tons,2022,4.343286,140.957955,49.081756
New York,Export,Multiple modes & mail,thousand tons,2022,380.437937,2506.869842,124.589719
New York,Export,Other and unknown,thousand tons,2022,72.495007,718.051656,325.552742
New York,Export,Pipeline,thousand tons,2022,3437.770107,13048.34681,1947.268536
New York,Export,Rail,thousand tons,2022,226.994095,6384.253006,800.576639
New York,Export,Truck,thousand tons,2022,12395.96772,26772.67867,1983.793504
New York,Export,Water,thousand tons,2022,0.01858,996.52368,1758.47775
New York,Import,Air (include truck-air),thousand tons,2022,10.676784,98.352572,148.657815
New York,Import,Multiple modes & mail,thousand tons,2022,887.418613,1538.67652,1191.672402
New York,Import,Other and unknown,thousand tons,2022,94.376296,4.838752,22.853153
New York,Import,Pipeline,thousand tons,2022,6006.159176,2808.381115,6747.208992
New York,Import,Rail,thousand tons,2022,1365.867441,3109.074549,7742.798533
New York,Import,Truck,thousand tons,2022,9405.382394,9812.660303,13661.67249
New York,Import,Water,thousand tons,2022,0.030429,755.546887,65.421629
North Carolina,Domestic Only,Air (include truck-air),thousand tons,2022,0.205011,22.853699,9.485442
North Carolina,Domestic Only,Multiple modes & mail,thousand tons,2022,769.459958,13203.54052,6964.385006
North Carolina,Domestic Only,Pipeline,thousand tons,2022,13358.66859,15229.10488,0
North Carolina,Domestic Only,Rail,thousand tons,2022,5176.338201,16405.67859,1911.52165
North Carolina,Domestic Only,Truck,thousand tons,2022,236177.2881,72153.91553,73936.89417
North Carolina,Domestic Only,Water,thousand tons,2022,0,244.66086,0
North Carolina,Export,Air (include truck-air),thousand tons,2022,0.000014,2.454744,78.981009
North Carolina,Export,Multiple modes & mail,thousand tons,2022,31.540308,75.867696,427.959248
North Carolina,Export,Other and unknown,thousand tons,2022,18.92479,3.674442,218.661803
North Carolina,Export,Rail,thousand tons,2022,0,425.474961,1165.650371
North Carolina,Export,Truck,thousand tons,2022,1984.711566,11.413871,6005.25941
North Carolina,Export,Water,thousand tons,2022,0,0.058993,0.024416
North Carolina,Import,Air (include truck-air),thousand tons,2022,0.000053,101.320709,6.823553
North Carolina,Import,Multiple modes & mail,thousand tons,2022,44.259392,3061.271513,371.854971
North Carolina,Import,Other and unknown,thousand tons,2022,0.5956,0.938043,0.067598
North Carolina,Import,Rail,thousand tons,2022,0,4584.736572,1133.513284
North Carolina,Import,Truck,thousand tons,2022,2673.419503,8522.750037,87.214283
North Carolina,Import,Water,thousand tons,2022,0,4.961678,279.894432
North Dakota,Domestic Only,Air (include truck-air),thousand tons,2022,0,2.233487,1.142657
North Dakota,Domestic Only,Multiple modes & mail,thousand tons,2022,154.250042,1813.543054,6965.336115
North Dakota,Domestic Only,Other and unknown,thousand tons,2022,36488.75,0,0
North Dakota,Domestic Only,Pipeline,thousand tons,2022,21274.2716,10817.20299,111238.7959
North Dakota,Domestic Only,Rail,thousand tons,2022,5131.652223,3651.5402,26164.71336
North Dakota,Domestic Only,Truck,thousand tons,2022,70010.34479,21800.42936,15534.81289
North Dakota,Export,Air (include truck-air),thousand tons,2022,0.012179,2.050833,1.514099
North Dakota,Export,Multiple modes & mail,thousand tons,2022,0,42.930334,195.405923
North Dakota,Export,Other and unknown,thousand tons,2022,0.252132,80.457381,8.607537
North Dakota,Export,Pipeline,thousand tons,2022,7242.218577,7990.719583,6918.921098
North Dakota,Export,Rail,thousand tons,2022,951.728517,16617.62703,1596.084749
North Dakota,Export,Truck,thousand tons,2022,1960.111957,5355.337892,728.172105
North Dakota,Import,Air (include truck-air),thousand tons,2022,0.001058,5.094973,0.507793
North Dakota,Import,Multiple modes & mail,thousand tons,2022,0,52.416347,455.665175
North Dakota,Import,Other and unknown,thousand tons,2022,0.001973,0,0.008509
North Dakota,Import,Pipeline,thousand tons,2022,27.746065,23.440643,127958.6238
North Dakota,Import,Rail,thousand tons,2022,1705.173765,152.547435,36564.06284
North Dakota,Import,Truck,thousand tons,2022,1680.020088,194.485047,4782.468069
Ohio,Domestic Only,Air (include truck-air),thousand tons,2022,0.012718,26.144007,34.310691
Ohio,Domestic Only,Multiple modes & mail,thousand tons,2022,2031.611068,16860.88748,17316.42628
Ohio,Domestic Only,Other and unknown,thousand tons,2022,53.726509,0,0
Ohio,Domestic Only,Pipeline,thousand tons,2022,46811.35408,69461.34398,72590.36427
Ohio,Domestic Only,Rail,thousand tons,2022,15324.27974,19350.85626,12753.45395
Ohio,Domestic Only,Truck,thousand tons,2022,351204.9402,118507.9333,118751.0762
Ohio,Domestic Only,Water,thousand tons,2022,10526.73889,32591.37115,11346.73128
Ohio,Export,Air (include truck-air),thousand tons,2022,0.002011,4.391776,118.908001
Ohio,Export,Multiple modes & mail,thousand tons,2022,115.20598,24.483511,1649.075823
Ohio,Export,Other and unknown,thousand tons,2022,260.425144,588.602191,92.451683
Ohio,Export,Pipeline,thousand tons,2022,0,0,18.252262
Ohio,Export,Rail,thousand tons,2022,836.75433,242.951619,5845.075743
Ohio,Export,Truck,thousand tons,2022,817.105205,175.517629,11518.49961
Ohio,Export,Water,thousand tons,2022,428.950382,1811.715197,1190.459939
Ohio,Import,Air (include truck-air),thousand tons,2022,0.062979,89.347856,13.330932
Ohio,Import,Multiple modes & mail,thousand tons,2022,166.797845,1953.3239,239.672986
Ohio,Import,Other and unknown,thousand tons,2022,0.045646,1.217196,0.019331
Ohio,Import,Pipeline,thousand tons,2022,0,6596.072194,0
Ohio,Import,Rail,thousand tons,2022,1957.812586,7802.668801,661.510297
Ohio,Import,Truck,thousand tons,2022,4035.547456,7320.077645,210.010722
Ohio,Import,Water,thousand tons,2022,466.538375,1199.596324,247.071567
Oklahoma,Domestic Only,Air (include truck-air),thousand tons,2022,0,9.810627,5.543625
Oklahoma,Domestic Only,Multiple modes & mail,thousand tons,2022,1779.177114,10714.28655,5378.626716
Oklahoma,Domestic Only,Pipeline,thousand tons,2022,17487.32285,52877.29125,72592.36815
Oklahoma,Domestic Only,Rail,thousand tons,2022,19036.53514,8921.925478,5694.352732
Oklahoma,Domestic Only,Truck,thousand tons,2022,116264.5272,42851.16383,46527.72683
Oklahoma,Domestic Only,Water,thousand tons,2022,692.79483,719.604251,4840.912008
Oklahoma,Export,Air (include truck-air),thousand tons,2022,0,0.112688,14.589948
Oklahoma,Export,Multiple modes & mail,thousand tons,2022,0,0,195.014821
Oklahoma,Export,Other and unknown,thousand tons,2022,0,0,22.254221
Oklahoma,Export,Rail,thousand tons,2022,0,0,512.919271
Oklahoma,Export,Truck,thousand tons,2022,0.541751,0.253563,763.5677
Oklahoma,Export,Water,thousand tons,2022,0,0,46.766322
Oklahoma,Import,Air (include truck-air),thousand tons,2022,0,12.803791,0.45707
Oklahoma,Import,Multiple modes & mail,thousand tons,2022,0,395.316311,0
Oklahoma,Import,Other and unknown,thousand tons,2022,0,0.07818,0.013367
Oklahoma,Import,Pipeline,thousand tons,2022,0,11622.81989,0
Oklahoma,Import,Rail,thousand tons,2022,0,519.362625,0
Oklahoma,Import,Truck,thousand tons,2022,2.543143,1216.888859,0.063655
Oklahoma,Import,Water,thousand tons,2022,0,190.622153,0
Oregon,Domestic Only,Air (include truck-air),thousand tons,2022,0.277889,11.533707,27.5993
Oregon,Domestic Only,Multiple modes & mail,thousand tons,2022,519.863919,9800.447146,6087.46548
Oregon,Domestic Only,Other and unknown,thousand tons,2022,160.02686,0,0
Oregon,Domestic Only,Pipeline,thousand tons,2022,6574.666852,24917.90638,18212.60678
Oregon,Domestic Only,Rail,thousand tons,2022,1896.407122,5038.781092,1511.375969
Oregon,Domestic Only,Truck,thousand tons,2022,146184.7708,26332.74741,32455.95894
Oregon,Domestic Only,Water,thousand tons,2022,1967.717459,1530.51358,1747.889733
Oregon,Export,Air (include truck-air),thousand tons,2022,0.000306,0.204822,26.961551
Oregon,Export,Multiple modes & mail,thousand tons,2022,0.011689,59.50867,800.647393
Oregon,Export,Other and unknown,thousand tons,2022,0.007201,10.411649,15.067403
Oregon,Export,Pipeline,thousand tons,2022,0,0,38.573725
Oregon,Export,Rail,thousand tons,2022,2917.75851,243.333041,877.585943
Oregon,Export,Truck,thousand tons,2022,7490.367196,4080.776179,3680.438927
Oregon,Export,Water,thousand tons,2022,2170.564024,20.064768,26.189782
Oregon,Import,Air (include truck-air),thousand tons,2022,0,18.362109,2.594314
Oregon,Import,Multiple modes & mail,thousand tons,2022,31.641613,418.554588,20.927662
Oregon,Import,Other and unknown,thousand tons,2022,0.017078,0.200699,0.018735
Oregon,Import,Rail,thousand tons,2022,246.442705,5624.617621,96.291358
Oregon,Import,Truck,thousand tons,2022,2440.057145,1880.834737,1003.08295
Oregon,Import,Water,thousand tons,2022,114.583831,19.494846,400.04415
Pennsylvania,Domestic Only,Air (include truck-air),thousand tons,2022,0.694647,35.654593,32.416723
Pennsylvania,Domestic Only,Multiple modes & mail,thousand tons,2022,1285.617596,19929.13391,8918.372257
Pennsylvania,Domestic Only,Other and unknown,thousand tons,2022,447.31509,0,0
Pennsylvania,Domestic Only,Pipeline,thousand tons,2022,43303.53073,15548.60822,101333.6495
Pennsylvania,Domestic Only,Rail,thousand tons,2022,10494.34097,17353.68825,4996.025189
Pennsylvania,Domestic Only,Truck,thousand tons,2022,300050.8042,122377.9724,126159.6828
Pennsylvania,Domestic Only,Water,thousand tons,2022,2848.929968,17025.79796,1513.836029
Pennsylvania,Export,Air (include truck-air),thousand tons,2022,0.157268,52.028028,53.389662
Pennsylvania,Export,Multiple modes & mail,thousand tons,2022,63.225069,162.285388,2179.717451
Pennsylvania,Export,Other and unknown,thousand tons,2022,0.849985,42.359449,121.917696
Pennsylvania,Export,Pipeline,thousand tons,2022,0,0,1306.715987
Pennsylvania,Export,Rail,thousand tons,2022,236.985626,156.091921,13036.40162
Pennsylvania,Export,Truck,thousand tons,2022,4147.37023,2069.197419,14271.49125
Pennsylvania,Export,Water,thousand tons,2022,200.19426,159.324338,2942.138692
Pennsylvania,Import,Air (include truck-air),thousand tons,2022,4.734444,58.624764,13.965301
Pennsylvania,Import,Multiple modes & mail,thousand tons,2022,237.164687,996.249407,822.653185
Pennsylvania,Import,No domestic mode,thousand tons,2022,19574.90821,0,0
Pennsylvania,Import,Other and unknown,thousand tons,2022,0.060769,1.634365,0.161174
Pennsylvania,Import,Pipeline,thousand tons,2022,0,1869.4386,0
Pennsylvania,Import,Rail,thousand tons,2022,1881.440748,4014.432761,2208.598529
Pennsylvania,Import,Truck,thousand tons,2022,4604.748979,8867.914824,4733.74702
Pennsylvania,Import,Water,thousand tons,2022,573.075097,1078.691363,7021.073038
Rhode Island,Domestic Only,Air (include truck-air),thousand tons,2022,0,3.404248,1.061658
Rhode Island,Domestic Only,Multiple modes & mail,thousand tons,2022,4.643807,260.920309,215.706433
Rhode Island,Domestic Only,Pipeline,thousand tons,2022,2248.2397,6238.18409,3991.86809
Rhode Island,Domestic Only,Rail,thousand tons,2022,0,173.67064,0.635837
Rhode Island,Domestic Only,Truck,thousand tons,2022,13855.58515,7210.191716,9830.030675
Rhode Island,Export,Air (include truck-air),thousand tons,2022,0,0.000101,4.435298
Rhode Island,Export,Multiple modes & mail,thousand tons,2022,0,0.291031,18.903674
Rhode Island,Export,Other and unknown,thousand tons,2022,0,0,6.157386
Rhode Island,Export,Rail,thousand tons,2022,0,35.937513,18.25246
Rhode Island,Export,Truck,thousand tons,2022,1128.191889,0.203997,904.490398
Rhode Island,Import,Air (include truck-air),thousand tons,2022,0,4.150103,0.006896
Rhode Island,Import,Multiple modes & mail,thousand tons,2022,14.098601,104.872598,172.643387
Rhode Island,Import,Other and unknown,thousand tons,2022,0.014384,0.217076,0.014791
Rhode Island,Import,Rail,thousand tons,2022,0,104.011511,1723.851654
Rhode Island,Import,Truck,thousand tons,2022,3249.436015,460.459214,114.238241
Rhode Island,Import,Water,thousand tons,2022,0,0,319.703937
South Carolina,Domestic Only,Air (include truck-air),thousand tons,2022,0,113.064247,106.407154
South Carolina,Domestic Only,Multiple modes & mail,thousand tons,2022,2402.557355,8554.982364,7185.392063
South Carolina,Domestic Only,Pipeline,thousand tons,2022,5802.87967,16471.29542,9714.25628
South Carolina,Domestic Only,Rail,thousand tons,2022,1520.364735,13139.67853,1344.456387
South Carolina,Domestic Only,Truck,thousand tons,2022,132184.5637,45927.98525,45617.43603
South Carolina,Domestic Only,Water,thousand tons,2022,0,490.754286,0
South Carolina,Export,Air (include truck-air),thousand tons,2022,0.018479,2.234134,28.163271
South Carolina,Export,Multiple modes & mail,thousand tons,2022,343.481589,229.4398,236.549798
South Carolina,Export,Other and unknown,thousand tons,2022,418.424652,0.002966,118.325975
South Carolina,Export,Rail,thousand tons,2022,481.370952,818.11378,520.860232
South Carolina,Export,Truck,thousand tons,2022,3838.634082,3716.50509,1964.507778
South Carolina,Export,Water,thousand tons,2022,0,0.603286,0.014626
South Carolina,Import,Air (include truck-air),thousand tons,2022,0.187213,20.627613,17.301284
South Carolina,Import,Multiple modes & mail,thousand tons,2022,254.598229,343.254179,780.30067
South Carolina,Import,Other and unknown,thousand tons,2022,0.001153,0.169097,0
South Carolina,Import,Rail,thousand tons,2022,491.34074,1348.921974,7061.537995
South Carolina,Import,Truck,thousand tons,2022,8354.490498,2134.712005,5029.966925
South Carolina,Import,Water,thousand tons,2022,0.003898,0.061495,0.088288
South Dakota,Domestic Only,Air (include truck-air),thousand tons,2022,0,1.085609,0.021501
South Dakota,Domestic Only,Multiple modes & mail,thousand tons,2022,343.041524,1122.057107,6515.835161
South Dakota,Domestic Only,Pipeline,thousand tons,2022,1847.9366,21493.3873,20764.80818
South Dakota,Domestic Only,Rail,thousand tons,2022,6839.836689,1429.954347,9622.232443
South Dakota,Domestic Only,Truck,thousand tons,2022,76096.68398,16955.38407,22951.71893
South Dakota,Export,Air (include truck-air),thousand tons,2022,0.00482,1.149105,2.105611
South Dakota,Export,Multiple modes & mail,thousand tons,2022,0,0.014183,23.472475
South Dakota,Export,Other and unknown,thousand tons,2022,0,0.376088,7.023741
South Dakota,Export,Rail,thousand tons,2022,0,0,1379.898405
South Dakota,Export,Truck,thousand tons,2022,0,0.037087,295.350376
South Dakota,Export,Water,thousand tons,2022,0,0,0.030992
South Dakota,Import,Air (include truck-air),thousand tons,2022,0,1.813012,0.002553
South Dakota,Import,Multiple modes & mail,thousand tons,2022,0,24.207613,0
South Dakota,Import,Other and unknown,thousand tons,2022,0.00588,0.0096,0
South Dakota,Import,Rail,thousand tons,2022,0,448.210808,0
South Dakota,Import,Truck,thousand tons,2022,0,276.16209,0
South Dakota,Import,Water,thousand tons,2022,0,0.854766,0
Tennessee,Domestic Only,Air (include truck-air),thousand tons,2022,0.069696,48.454344,364.050434
Tennessee,Domestic Only,Multiple modes & mail,thousand tons,2022,259.972002,13214.97517,6705.507566
Tennessee,Domestic Only,Pipeline,thousand tons,2022,9748.366308,50719.68785,42287.03765
Tennessee,Domestic Only,Rail,thousand tons,2022,4238.188637,10894.45147,8949.971375
Tennessee,Domestic Only,Truck,thousand tons,2022,199222.8931,67247.93029,79730.16081
Tennessee,Domestic Only,Water,thousand tons,2022,1450.660387,4185.434775,5838.444851
Tennessee,Export,Air (include truck-air),thousand tons,2022,3.560413,163.797958,46.200182
Tennessee,Export,Multiple modes & mail,thousand tons,2022,0,0.992027,401.879793
Tennessee,Export,Other and unknown,thousand tons,2022,9.92885,0.000954,48.787356
Tennessee,Export,Rail,thousand tons,2022,0,0,2033.005902
Tennessee,Export,Truck,thousand tons,2022,21.546453,5.404032,5155.638633
Tennessee,Export,Water,thousand tons,2022,0,0,409.183019
Tennessee,Import,Air (include truck-air),thousand tons,2022,34.709039,69.071024,280.406529
Tennessee,Import,Multiple modes & mail,thousand tons,2022,0,681.616077,0.083105
Tennessee,Import,Other and unknown,thousand tons,2022,1.063115,0.068991,0.001445
Tennessee,Import,Pipeline,thousand tons,2022,0,44.490547,0
Tennessee,Import,Rail,thousand tons,2022,0,2128.340753,0
Tennessee,Import,Truck,thousand tons,2022,73.714316,5217.104486,11.556773
Tennessee,Import,Water,thousand tons,2022,0,564.377343,0
Texas,Domestic Only,Air (include truck-air),thousand tons,2022,2.08681,147.936328,74.314836
Texas,Domestic Only,Multiple modes & mail,thousand tons,2022,38089.89719,63845.96289,40541.78366
Texas,Domestic Only,Other and unknown,thousand tons,2022,9056.9238,0,0
Texas,Domestic Only,Pipeline,thousand tons,2022,347668.8893,117484.645,199731.8669
Texas,Domestic Only,Rail,thousand tons,2022,44171.63841,88380.57395,16004.92991
