State,Commodity,Field,Value,Unit,Year
Tennessee,Logs,tmiles_in,4227.202939,million ton-miles,2022
Tennessee,Gasoline,tmiles_within,1117.351035,million ton-miles,2022
Tennessee,Gasoline,tmiles_out,3253.403115,million ton-miles,2022
Tennessee,Gasoline,tmiles_in,4097.81782,million ton-miles,2022
Tennessee,Other ag prods.,tmiles_within,801.484389,million ton-miles,2022
Tennessee,Other ag prods.,tmiles_out,3216.279087,million ton-miles,2022
Tennessee,Other ag prods.,tmiles_in,4051.853814,million ton-miles,2022
Tennessee,Cereal grains,tmiles_within,780.04617,million ton-miles,2022
Tennessee,Cereal grains,tmiles_out,3049.498489,million ton-miles,2022
Tennessee,Cereal grains,tmiles_in,3221.161573,million ton-miles,2022
Tennessee,Natural sands,tmiles_within,640.069113,million ton-miles,2022
Tennessee,Natural sands,tmiles_out,2713.289259,million ton-miles,2022
Tennessee,Natural sands,tmiles_in,3094.656288,million ton-miles,2022
Tennessee,Waste/scrap,tmiles_within,604.270016,million ton-miles,2022
Tennessee,Waste/scrap,tmiles_out,2614.222191,million ton-miles,2022
Tennessee,Waste/scrap,tmiles_in,2836.772682,million ton-miles,2022
Tennessee,Basic chemicals,tmiles_within,520.858163,million ton-miles,2022
Tennessee,Basic chemicals,tmiles_out,2327.525859,million ton-miles,2022
Tennessee,Basic chemicals,tmiles_in,2086.343798,million ton-miles,2022
Texas,Crude petroleum,tmiles_within,67527.16395,million ton-miles,2022
Texas,Crude petroleum,tmiles_out,96533.00022,million ton-miles,2022
Texas,Crude petroleum,tmiles_in,82458.18255,million ton-miles,2022
Texas,Coal-n.e.c.,tmiles_within,51396.74366,million ton-miles,2022
Texas,Coal-n.e.c.,tmiles_out,42815.24697,million ton-miles,2022
Texas,Coal-n.e.c.,tmiles_in,59471.36783,million ton-miles,2022
Texas,Fuel oils,tmiles_within,45588.52187,million ton-miles,2022
Texas,Fuel oils,tmiles_out,40743.56553,million ton-miles,2022
Texas,Fuel oils,tmiles_in,38664.03509,million ton-miles,2022
Texas,Gasoline,tmiles_within,38212.15398,million ton-miles,2022
Texas,Gasoline,tmiles_out,30190.28079,million ton-miles,2022
Texas,Gasoline,tmiles_in,35810.27047,million ton-miles,2022
Texas,Basic chemicals,tmiles_within,16442.08755,million ton-miles,2022
Texas,Basic chemicals,tmiles_out,22785.27748,million ton-miles,2022
Texas,Basic chemicals,tmiles_in,29786.19589,million ton-miles,2022
Texas,Gravel,tmiles_within,16209.12595,million ton-miles,2022
Texas,Gravel,tmiles_out,20480.66932,million ton-miles,2022
Texas,Gravel,tmiles_in,28527.09722,million ton-miles,2022
Texas,Cereal grains,tmiles_within,14764.30357,million ton-miles,2022
Texas,Cereal grains,tmiles_out,18733.86028,million ton-miles,2022
Texas,Cereal grains,tmiles_in,22432.22328,million ton-miles,2022
Texas,Nonmetal min. prods.,tmiles_within,12691.52675,million ton-miles,2022
Texas,Nonmetal min. prods.,tmiles_out,11316.5645,million ton-miles,2022
Texas,Nonmetal min. prods.,tmiles_in,18339.29072,million ton-miles,2022
Texas,Plastics/rubber,tmiles_within,7330.270179,million ton-miles,2022
Texas,Plastics/rubber,tmiles_out,9931.980271,million ton-miles,2022
Texas,Plastics/rubber,tmiles_in,17468.72903,million ton-miles,2022
Texas,Other ag prods.,tmiles_within,7066.160152,million ton-miles,2022
Texas,Other ag prods.,tmiles_out,9345.316022,million ton-miles,2022
Texas,Other ag prods.,tmiles_in,15753.32435,million ton-miles,2022
Utah,Coal-n.e.c.,tmiles_within,1128.685588,million ton-miles,2022
Utah,Coal-n.e.c.,tmiles_out,9293.078221,million ton-miles,2022
Utah,Coal-n.e.c.,tmiles_in,8664.267757,million ton-miles,2022
Utah,Nonmetal min. prods.,tmiles_within,955.564506,million ton-miles,2022
Utah,Nonmetal min. prods.,tmiles_out,5801.146019,million ton-miles,2022
Utah,Nonmetal min. prods.,tmiles_in,6580.277657,million ton-miles,2022
Utah,Coal,tmiles_within,917.589663,million ton-miles,2022
Utah,Coal,tmiles_out,5444.818136,million ton-miles,2022
Utah,Coal,tmiles_in,3965.585012,million ton-miles,2022
Utah,Gravel,tmiles_within,724.33505,million ton-miles,2022
Utah,Gravel,tmiles_out,4455.804453,million ton-miles,2022
Utah,Gravel,tmiles_in,2840.342724,million ton-miles,2022
Utah,Mixed freight,tmiles_within,325.020277,million ton-miles,2022
Utah,Mixed freight,tmiles_out,2598.358026,million ton-miles,2022
Utah,Mixed freight,tmiles_in,2313.227475,million ton-miles,2022
Utah,Gasoline,tmiles_within,277.610464,million ton-miles,2022
Utah,Gasoline,tmiles_out,1812.700012,million ton-miles,2022
Utah,Gasoline,tmiles_in,1863.767223,million ton-miles,2022
Utah,Other foodstuffs,tmiles_within,203.580985,million ton-miles,2022
Utah,Other foodstuffs,tmiles_out,1385.645666,million ton-miles,2022
Utah,Other foodstuffs,tmiles_in,1640.653674,million ton-miles,2022
Utah,Animal feed,tmiles_within,160.191298,million ton-miles,2022
Utah,Animal feed,tmiles_out,1233.300615,million ton-miles,2022
Utah,Animal feed,tmiles_in,1441.445967,million ton-miles,2022
Utah,Waste/scrap,tmiles_within,159.923344,million ton-miles,2022
Utah,Waste/scrap,tmiles_out,1225.211968,million ton-miles,2022
Utah,Waste/scrap,tmiles_in,1268.353199,million ton-miles,2022
Utah,Wood prods.,tmiles_within,159.024325,million ton-miles,2022
Utah,Wood prods.,tmiles_out,997.179432,million ton-miles,2022
Utah,Wood prods.,tmiles_in,1151.605121,million ton-miles,2022
Vermont,Logs,tmiles_within,238.06626,million ton-miles,2022
Vermont,Logs,tmiles_out,2746.682216,million ton-miles,2022
Vermont,Logs,tmiles_in,615.319198,million ton-miles,2022
Vermont,Coal-n.e.c.,tmiles_within,119.810335,million ton-miles,2022
Vermont,Coal-n.e.c.,tmiles_out,1331.846212,million ton-miles,2022
Vermont,Coal-n.e.c.,tmiles_in,492.724832,million ton-miles,2022
Vermont,Gravel,tmiles_within,111.084798,million ton-miles,2022
Vermont,Gravel,tmiles_out,524.960352,million ton-miles,2022
Vermont,Gravel,tmiles_in,371.971985,million ton-miles,2022
Vermont,Nonmetallic minerals,tmiles_within,76.604535,million ton-miles,2022
Vermont,Nonmetallic minerals,tmiles_out,439.180076,million ton-miles,2022
Vermont,Nonmetallic minerals,tmiles_in,245.988651,million ton-miles,2022
Vermont,Other foodstuffs,tmiles_within,55.266325,million ton-miles,2022
Vermont,Other foodstuffs,tmiles_out,214.430343,million ton-miles,2022
Vermont,Other foodstuffs,tmiles_in,225.277545,million ton-miles,2022
Vermont,Animal feed,tmiles_within,47.088635,million ton-miles,2022
Vermont,Animal feed,tmiles_out,105.603056,million ton-miles,2022
Vermont,Animal feed,tmiles_in,156.623964,million ton-miles,2022
Vermont,Fuel oils,tmiles_within,44.392328,million ton-miles,2022
Vermont,Fuel oils,tmiles_out,100.560549,million ton-miles,2022
Vermont,Fuel oils,tmiles_in,150.612339,million ton-miles,2022
Vermont,Waste/scrap,tmiles_within,38.254416,million ton-miles,2022
Vermont,Waste/scrap,tmiles_out,98.377258,million ton-miles,2022
Vermont,Waste/scrap,tmiles_in,135.398909,million ton-miles,2022
Vermont,Gasoline,tmiles_within,30.871171,million ton-miles,2022
Vermont,Gasoline,tmiles_out,97.970701,million ton-miles,2022
Vermont,Gasoline,tmiles_in,133.155979,million ton-miles,2022
Vermont,Nonmetal min. prods.,tmiles_within,25.940327,million ton-miles,2022
Vermont,Nonmetal min. prods.,tmiles_out,95.153375,million ton-miles,2022
Vermont,Nonmetal min. prods.,tmiles_in,124.99396,million ton-miles,2022
Virginia,Gravel,tmiles_within,4732.148638,million ton-miles,2022
Virginia,Gravel,tmiles_out,4387.765873,million ton-miles,2022
Virginia,Gravel,tmiles_in,8860.005866,million ton-miles,2022
Virginia,Coal,tmiles_within,3051.30035,million ton-miles,2022
Virginia,Coal,tmiles_out,2174.400022,million ton-miles,2022
Virginia,Coal,tmiles_in,4106.992569,million ton-miles,2022
Virginia,Coal-n.e.c.,tmiles_within,2995.229546,million ton-miles,2022
Virginia,Coal-n.e.c.,tmiles_out,2005.15211,million ton-miles,2022
Virginia,Coal-n.e.c.,tmiles_in,3306.737831,million ton-miles,2022
Virginia,Nonmetal min. prods.,tmiles_within,1697.823879,million ton-miles,2022
Virginia,Nonmetal min. prods.,tmiles_out,1954.668338,million ton-miles,2022
Virginia,Nonmetal min. prods.,tmiles_in,3218.632976,million ton-miles,2022
Virginia,Logs,tmiles_within,1527.040112,million ton-miles,2022
Virginia,Logs,tmiles_out,1769.091802,million ton-miles,2022
Virginia,Logs,tmiles_in,2994.046555,million ton-miles,2022
Virginia,Wood prods.,tmiles_within,1155.564301,million ton-miles,2022
Virginia,Wood prods.,tmiles_out,1759.581851,million ton-miles,2022
Virginia,Wood prods.,tmiles_in,2732.333945,million ton-miles,2022
Virginia,Waste/scrap,tmiles_within,834.375412,million ton-miles,2022
Virginia,Waste/scrap,tmiles_out,1426.469876,million ton-miles,2022
Virginia,Waste/scrap,tmiles_in,2651.90206,million ton-miles,2022
Virginia,Other ag prods.,tmiles_within,728.419525,million ton-miles,2022
Virginia,Other ag prods.,tmiles_out,1358.969988,million ton-miles,2022
Virginia,Other ag prods.,tmiles_in,2328.50917,million ton-miles,2022
Virginia,Animal feed,tmiles_within,658.694294,million ton-miles,2022
Virginia,Animal feed,tmiles_out,1335.540308,million ton-miles,2022
Virginia,Animal feed,tmiles_in,2312.740407,million ton-miles,2022
Virginia,Milled grain prods.,tmiles_within,577.50525,million ton-miles,2022
Virginia,Milled grain prods.,tmiles_out,1283.794296,million ton-miles,2022
Virginia,Milled grain prods.,tmiles_in,1767.689778,million ton-miles,2022
Washington,Cereal grains,tmiles_within,6621.432146,million ton-miles,2022
Washington,Cereal grains,tmiles_out,11142.52704,million ton-miles,2022
Washington,Cereal grains,tmiles_in,44993.77363,million ton-miles,2022
Washington,Gravel,tmiles_within,4357.197052,million ton-miles,2022
Washington,Gravel,tmiles_out,6111.587363,million ton-miles,2022
Washington,Gravel,tmiles_in,22145.10485,million ton-miles,2022
Washington,Logs,tmiles_within,4315.419455,million ton-miles,2022
Washington,Logs,tmiles_out,6071.115572,million ton-miles,2022
Washington,Logs,tmiles_in,17590.07197,million ton-miles,2022
Washington,Coal-n.e.c.,tmiles_within,3473.943498,million ton-miles,2022
Washington,Coal-n.e.c.,tmiles_out,5687.765943,million ton-miles,2022
Washington,Coal-n.e.c.,tmiles_in,11773.86646,million ton-miles,2022
Washington,Other ag prods.,tmiles_within,3253.701232,million ton-miles,2022
Washington,Other ag prods.,tmiles_out,4279.096062,million ton-miles,2022
Washington,Other ag prods.,tmiles_in,9155.125282,million ton-miles,2022
Washington,Gasoline,tmiles_within,1443.194967,million ton-miles,2022
Washington,Gasoline,tmiles_out,2469.660137,million ton-miles,2022
Washington,Gasoline,tmiles_in,7926.278361,million ton-miles,2022
Washington,Wood prods.,tmiles_within,1422.56637,million ton-miles,2022
Washington,Wood prods.,tmiles_out,2377.833218,million ton-miles,2022
Washington,Wood prods.,tmiles_in,3228.608029,million ton-miles,2022
Washington,Other foodstuffs,tmiles_within,1326.038138,million ton-miles,2022
Washington,Other foodstuffs,tmiles_out,2138.955686,million ton-miles,2022
Washington,Other foodstuffs,tmiles_in,3137.234046,million ton-miles,2022
Washington,Fuel oils,tmiles_within,1267.552598,million ton-miles,2022
Washington,Fuel oils,tmiles_out,1705.510174,million ton-miles,2022
Washington,Fuel oils,tmiles_in,3024.286454,million ton-miles,2022
Washington,Crude petroleum,tmiles_within,1244.760475,million ton-miles,2022
Washington,Crude petroleum,tmiles_out,1541.477731,million ton-miles,2022
Washington,Crude petroleum,tmiles_in,2979.098661,million ton-miles,2022
Washington DC,Nonmetal min. prods.,tmiles_within,3.273174,million ton-miles,2022
Washington DC,Nonmetal min. prods.,tmiles_out,78.588941,million ton-miles,2022
Washington DC,Nonmetal min. prods.,tmiles_in,91.163767,million ton-miles,2022
Washington DC,Gravel,tmiles_within,0.683633,million ton-miles,2022
Washington DC,Gravel,tmiles_out,71.467855,million ton-miles,2022
Washington DC,Gravel,tmiles_in,83.848361,million ton-miles,2022
Washington DC,Electronics,tmiles_within,0.254791,million ton-miles,2022
Washington DC,Electronics,tmiles_out,36.906888,million ton-miles,2022
Washington DC,Electronics,tmiles_in,69.125487,million ton-miles,2022
Washington DC,Natural sands,tmiles_within,0.236368,million ton-miles,2022
Washington DC,Natural sands,tmiles_out,31.05268,million ton-miles,2022
Washington DC,Natural sands,tmiles_in,45.074158,million ton-miles,2022
Washington DC,Alcoholic beverages,tmiles_within,0.149671,million ton-miles,2022
Washington DC,Alcoholic beverages,tmiles_out,27.978753,million ton-miles,2022
Washington DC,Alcoholic beverages,tmiles_in,43.531738,million ton-miles,2022
Washington DC,Animal feed,tmiles_within,0.123747,million ton-miles,2022
Washington DC,Animal feed,tmiles_out,23.124323,million ton-miles,2022
Washington DC,Animal feed,tmiles_in,35.804786,million ton-miles,2022
Washington DC,Mixed freight,tmiles_within,0.104649,million ton-miles,2022
Washington DC,Mixed freight,tmiles_out,16.042584,million ton-miles,2022
Washington DC,Mixed freight,tmiles_in,31.814894,million ton-miles,2022
Washington DC,Nonmetallic minerals,tmiles_within,0.072839,million ton-miles,2022
Washington DC,Nonmetallic minerals,tmiles_out,5.033748,million ton-miles,2022
Washington DC,Nonmetallic minerals,tmiles_in,31.267651,million ton-miles,2022
Washington DC,Wood prods.,tmiles_within,0.052209,million ton-miles,2022
Washington DC,Wood prods.,tmiles_out,3.366862,million ton-miles,2022
Washington DC,Wood prods.,tmiles_in,31.223616,million ton-miles,2022
Washington DC,Articles-base metal,tmiles_within,0.037389,million ton-miles,2022
Washington DC,Articles-base metal,tmiles_out,2.863938,million ton-miles,2022
Washington DC,Articles-base metal,tmiles_in,30.249661,million ton-miles,2022
West Virginia,Coal,tmiles_within,4061.636634,million ton-miles,2022
West Virginia,Coal,tmiles_out,31699.11628,million ton-miles,2022
West Virginia,Coal,tmiles_in,4004.945818,million ton-miles,2022
West Virginia,Logs,tmiles_within,1036.109746,million ton-miles,2022
West Virginia,Logs,tmiles_out,8714.545501,million ton-miles,2022
West Virginia,Logs,tmiles_in,3433.229228,million ton-miles,2022
West Virginia,Gravel,tmiles_within,1001.64219,million ton-miles,2022
West Virginia,Gravel,tmiles_out,1272.288109,million ton-miles,2022
West Virginia,Gravel,tmiles_in,3362.963469,million ton-miles,2022
West Virginia,Gasoline,tmiles_within,882.086214,million ton-miles,2022
West Virginia,Gasoline,tmiles_out,1137.365763,million ton-miles,2022
West Virginia,Gasoline,tmiles_in,2161.989162,million ton-miles,2022
West Virginia,Fuel oils,tmiles_within,694.653634,million ton-miles,2022
West Virginia,Fuel oils,tmiles_out,1083.630624,million ton-miles,2022
West Virginia,Fuel oils,tmiles_in,1139.210288,million ton-miles,2022
West Virginia,Nonmetal min. prods.,tmiles_within,401.198463,million ton-miles,2022
West Virginia,Nonmetal min. prods.,tmiles_out,1038.115273,million ton-miles,2022
West Virginia,Nonmetal min. prods.,tmiles_in,890.323118,million ton-miles,2022
West Virginia,Coal-n.e.c.,tmiles_within,361.974182,million ton-miles,2022
West Virginia,Coal-n.e.c.,tmiles_out,755.911334,million ton-miles,2022
West Virginia,Coal-n.e.c.,tmiles_in,847.18523,million ton-miles,2022
West Virginia,Wood prods.,tmiles_within,186.683959,million ton-miles,2022
West Virginia,Wood prods.,tmiles_out,739.740992,million ton-miles,2022
West Virginia,Wood prods.,tmiles_in,709.914951,million ton-miles,2022
West Virginia,Waste/scrap,tmiles_within,149.729236,million ton-miles,2022
West Virginia,Waste/scrap,tmiles_out,468.86382,million ton-miles,2022
West Virginia,Waste/scrap,tmiles_in,679.357938,million ton-miles,2022
West Virginia,Other foodstuffs,tmiles_within,57.95192,million ton-miles,2022
West Virginia,Other foodstuffs,tmiles_out,391.794843,million ton-miles,2022
West Virginia,Other foodstuffs,tmiles_in,557.614116,million ton-miles,2022
Wisconsin,Gravel,tmiles_within,9033.720677,million ton-miles,2022
Wisconsin,Gravel,tmiles_out,34306.01207,million ton-miles,2022
Wisconsin,Gravel,tmiles_in,21841.82839,million ton-miles,2022
Wisconsin,Cereal grains,tmiles_within,3137.661338,million ton-miles,2022
Wisconsin,Cereal grains,tmiles_out,7897.553524,million ton-miles,2022
Wisconsin,Cereal grains,tmiles_in,6343.136568,million ton-miles,2022
Wisconsin,Natural sands,tmiles_within,2972.429005,million ton-miles,2022
Wisconsin,Natural sands,tmiles_out,4849.331961,million ton-miles,2022
Wisconsin,Natural sands,tmiles_in,5759.450581,million ton-miles,2022
Wisconsin,Other foodstuffs,tmiles_within,2498.83315,million ton-miles,2022
Wisconsin,Other foodstuffs,tmiles_out,3881.456221,million ton-miles,2022
Wisconsin,Other foodstuffs,tmiles_in,4091.809467,million ton-miles,2022
Wisconsin,Nonmetal min. prods.,tmiles_within,2233.443181,million ton-miles,2022
Wisconsin,Nonmetal min. prods.,tmiles_out,3876.637377,million ton-miles,2022
Wisconsin,Nonmetal min. prods.,tmiles_in,3064.395254,million ton-miles,2022
Wisconsin,Animal feed,tmiles_within,1727.740006,million ton-miles,2022
Wisconsin,Animal feed,tmiles_out,2841.773017,million ton-miles,2022
Wisconsin,Animal feed,tmiles_in,2927.795024,million ton-miles,2022
Wisconsin,Logs,tmiles_within,1725.147021,million ton-miles,2022
Wisconsin,Logs,tmiles_out,2705.518084,million ton-miles,2022
Wisconsin,Logs,tmiles_in,2034.716116,million ton-miles,2022
Wisconsin,Coal-n.e.c.,tmiles_within,1561.188107,million ton-miles,2022
Wisconsin,Coal-n.e.c.,tmiles_out,2543.000647,million ton-miles,2022
Wisconsin,Coal-n.e.c.,tmiles_in,1949.735289,million ton-miles,2022
Wisconsin,Other ag prods.,tmiles_within,1187.724614,million ton-miles,2022
Wisconsin,Other ag prods.,tmiles_out,2476.405402,million ton-miles,2022
Wisconsin,Other ag prods.,tmiles_in,1942.226962,million ton-miles,2022
